year,date,decade,sample_window,headline,abstract,lead_paragraph,snippet,section,news_desk,type_of_material,document_type,word_count,keywords,url
1999,1999-05-02T05:00:00Z,1990s,May-Jun,Political Muscle: The Only Good Enemy is a [Strong/Weak] Enemy; When Allies Are Fierce Competitors,"Review of revelations about Chinese nuclear espionage against US, and Pres Clinton's response that Americans have as much to fear from weak China whose ailing banks and bankrupt enterprises could undermine world economy (M)",,"Review of revelations about Chinese nuclear espionage against US, and Pres Clinton's response that Americans have as much to fear from weak China whose ailing banks and bankrupt enterprises could undermine world economy (M)",Week in Review,Week in Review Desk,News,article,1581,"China; Clinton, Bill; ATOMIC WEAPONS; United States International Relations; Espionage; International Relations; Economic Conditions and Trends",https://www.nytimes.com/1999/05/02/weekinreview/political-muscle-only-good-enemy-strong-weak-enemy-when-allies-are-fierce.html
1999,1999-05-02T05:00:00Z,1990s,May-Jun,SUMMER FILMS: COMING ATTRACTIONS; A Plate Heaped With Romance; Hold the Gorillas,Roundup of films due for release this summer; photos (L),,Roundup of films due for release this summer; photos (L),Movies,Arts and Leisure Desk,List,article,5922,MOTION PICTURES,https://www.nytimes.com/1999/05/02/movies/summer-films-coming-attractions-a-plate-heaped-with-romance-hold-the-gorillas.html
1999,1999-05-02T05:00:00Z,1990s,May-Jun,SUMMER FILMS: THE FUTURE; Planet Hollywood Indeed,Dave Kehr article on the making of Hollywood films all over the globe and the cultural appropriation that goes along with it; cartoon (M),,Dave Kehr article on the making of Hollywood films all over the globe and the cultural appropriation that goes along with it; cartoon (M),Movies,Arts and Leisure Desk,News,article,1431,MOTION PICTURES,https://www.nytimes.com/1999/05/02/movies/summer-films-the-future-planet-hollywood-indeed.html
1999,1999-05-02T05:00:00Z,1990s,May-Jun,TRAVEL ADVISORY; Deals and Discounts,List of some current travel deals and discounts (S),,List of some current travel deals and discounts (S),Travel,Travel Desk,News,article,490,Travel and Vacations,https://www.nytimes.com/1999/05/02/travel/travel-advisory-deals-and-discounts.html
1999,1999-05-02T05:00:00Z,1990s,May-Jun,The Way We Live Now: 5-2-99: Word & Image; Our Humanity Vs. Their Sovereignty,"Max Frankel Word & Image column says Americans have willingly followed Pres Clinton into war in Kosovo after viewing pictures of almost unfathomable atrocity on every television screen; says television drives the public temperature, and also drives choice of military tactics; says Pres Clinton ruled out ground combat in Kosovo because he saw how sight of bloody battle scenes on TV forced retreat from Vietnam; says images may seize the heart, but they also cloud thoughts; photo (M)",,"Max Frankel Word & Image column says Americans have willingly followed Pres Clinton into war in Kosovo after viewing pictures of almost unfathomable atrocity on every television screen; says television drives the public temperature, and also drives choice of military tactics; says Pres Clinton ruled out ground combat in Kosovo because he saw how sight of bloody battle scenes on TV forced retreat from Vietnam; says images may seize the heart, but they also cloud thoughts; photo (M)",Magazine,Magazine Desk,News,article,972,"KOSOVO (SERBIA); Serbia; Clinton, Bill; Vietnam War; United States International Relations; PUBLIC OPINION; Television; United States Armament and Defense",https://www.nytimes.com/1999/05/02/magazine/the-way-we-live-now-5-2-99-word-image-our-humanity-vs-their-sovereignty.html
1999,1999-05-03T05:00:00Z,1990s,May-Jun,China's Rulers on Guard as Spiritual Sect Pushes the Envelope,"Police are out in force in several Chinese cities, seeking to head off new demonstrations by Buddhist Law, religious cult that staged giant, unexpected vigil in Beijing week ago; no incidents reported; national leaders ponder ways of dealing with group, which has gained millions of fervent followers (M)",,"Police are out in force in several Chinese cities, seeking to head off new demonstrations by Buddhist Law, religious cult that staged giant, unexpected vigil in Beijing week ago; no incidents reported; national leaders ponder ways of dealing with group, which has gained millions of fervent followers (M)",World,Foreign Desk,News,article,522,China; Beijing (China); Buddhist Law; Religious Cults; Politics and Government; Demonstrations and Riots; Freedom and Human Rights,https://www.nytimes.com/1999/05/03/world/china-s-rulers-on-guard-as-spiritual-sect-pushes-the-envelope.html
1999,1999-05-03T05:00:00Z,1990s,May-Jun,Gloomy Prospects on the Kosovo Diplomatic Front,"When Secretary-General Kofi Annan met Boris Yeltsin to try to find a peace plan for Kosovo last week, the Russian president spoke entirely from cue cards. But as he said good-bye he became animated and declared spontaneously: ""Together you and I are",,"When Secretary-General Kofi Annan met Boris Yeltsin to try to find a peace plan for Kosovo last week, the Russian president spoke entirely from cue cards. But as he said good-bye he became animated and declared spontaneously: ""Together you and I are",Opinion,IHT News,,article,6734,,https://www.nytimes.com/1999/05/03/opinion/IHT-gloomy-prospects-on-the-kosovo-diplomatic-front.html
1999,1999-07-01T05:00:00Z,1990s,Jul-Aug,"After 2 Years, Hong Kong Looks More Like China","Growing number of critics complain Hong Kong, marking second year under Chinese rule, is taking on disquieting resemblance to mainland China; concern is growing that former British colony loses image as oasis where rule of law prevails; at issue is China's overturning of court ruling on immigration from mainland, move critics say could set precedent for China to reverse any unpopular ruling; photo (M)",,"Growing number of critics complain Hong Kong, marking second year under Chinese rule, is taking on disquieting resemblance to mainland China; concern is growing that former British colony loses image as oasis where rule of law prevails; at issue is China's overturning of court ruling on immigration from mainland, move critics say could set precedent for China to reverse any unpopular ruling; photo (M)",World,Foreign Desk,News,article,772,Hong Kong; China; IMMIGRATION AND REFUGEES,https://www.nytimes.com/1999/07/01/world/after-2-years-hong-kong-looks-more-like-china.html
1999,1999-07-01T05:00:00Z,1990s,Jul-Aug,Ailing Foreigners Burden Emergency Rooms in U.S.,"Medical immigrants, mostly poor or middle-class foreigners from poor countries, are traveling to United States to seek care at emergency rooms in New York City and other big cities, where law says they must be treated if problems require immediate care; many hospitals, fearing anti-immigrant sentiment that has restricted access to health care in some states, resist counting such patients; medical immigrants are tiny but striking example of larger and growing problem of uninsured or underinsured patients, both citizens and immigrants, who rely on emergency rooms of financially-pressed hospitals; photo (M)",,"Medical immigrants, mostly poor or middle-class foreigners from poor countries, are traveling to United States to seek care at emergency rooms in New York City and other big cities, where law says they must be treated if problems require immediate care; many hospitals, fearing anti-immigrant sentiment that has restricted access to health care in some states, resist counting such patients; medical immigrants are tiny but striking example of larger and growing problem of uninsured or underinsured patients, both citizens and immigrants, who rely on emergency rooms of financially-pressed hospitals; photo (M)",New York,Metropolitan Desk,News,article,1874,New York City; HEALTH INSURANCE; IMMIGRATION AND REFUGEES; Emergency Medical Treatment; Finances; Medicine and Health; Hospitals,https://www.nytimes.com/1999/07/01/nyregion/ailing-foreigners-burden-emergency-rooms-in-us.html
1999,1999-07-01T05:00:00Z,1990s,Jul-Aug,CRISIS IN THE BALKANS: THE UNITED NATIONS; Annan Urges Swift Action On Assistance To Kosovo,"Eighteen United Nations members at conference organized by Sec Gen Kofi Annan agree to raise their promised contributions of officers to international police force in Kosovo, Serbia, from 1,000 to 1,938; number is still shy of 3,110 officers UN estimates are needed to stop revenge killings and looting and restore order; UN members fail to agree on nature and scope of aid for Yugoslavia as long as Slobodan Milosevic remains President; Martti Ahtisaari, Annan's choice as chief UN representative to Kosovo, withdraws after France demands he resign as Finland's President to devote himself to post; Annan says he considers four candidates, including French Min Bernard Kouchner (M)",,"Eighteen United Nations members at conference organized by Sec Gen Kofi Annan agree to raise their promised contributions of officers to international police force in Kosovo, Serbia, from 1,000 to 1,938; number is still shy of 3,110 officers UN estimates are needed to stop revenge killings and looting and restore order; UN members fail to agree on nature and scope of aid for Yugoslavia as long as Slobodan Milosevic remains President; Martti Ahtisaari, Annan's choice as chief UN representative to Kosovo, withdraws after France demands he resign as Finland's President to devote himself to post; Annan says he considers four candidates, including French Min Bernard Kouchner (M)",World,Foreign Desk,News,article,669,"KOSOVO (SERBIA); Serbia; France; Finland; North Atlantic Treaty Organization; United Nations; Ahtisaari, Martti; Milosevic, Slobodan; Kouchner, Bernard; Annan, Kofi; Appointments and Executive Changes; United States International Relations; LOOT AND LOOTING; IMMIGRATION AND REFUGEES; Foreign Aid; United States Armament and Defense",https://www.nytimes.com/1999/07/01/world/crisis-balkans-united-nations-annan-urges-swift-action-assistance-kosovo.html
1999,1999-07-01T05:00:00Z,1990s,Jul-Aug,INTERNATIONAL BUSINESS; China in No Hurry to Reopen Talks on Joining Trade Group,"China has indicated that it will not resume talks with US any time soon over its proposed entry into World Trade Organization; American Amb James Sasser says talks are certainly moribund; Chinese trade official Long Yongtu says China will not enter talks until it receives 'convincing explanation' for deadly bombing in May for its Embassy in Belgrade, Yugoslavia (M)",,"China has indicated that it will not resume talks with US any time soon over its proposed entry into World Trade Organization; American Amb James Sasser says talks are certainly moribund; Chinese trade official Long Yongtu says China will not enter talks until it receives 'convincing explanation' for deadly bombing in May for its Embassy in Belgrade, Yugoslavia (M)",Business,Business/Financial Desk,News,article,512,"Belgrade (Serbia); China; North Atlantic Treaty Organization; World Trade Organization; LONG YONGTU; SASSER, JAMES; United States International Relations; International Trade and World Market; Foreign Service; United States Armament and Defense",https://www.nytimes.com/1999/07/01/business/international-business-china-in-no-hurry-to-reopen-talks-on-joining-trade-group.html
1999,1999-07-01T05:00:00Z,1990s,Jul-Aug,Of War and Opera:A Life on Both Fronts,Homegrown household names are few in China when it comes to Western opera. Pa Wa Luo Di and Ka Lei La Si — Pavarotti and Carreras — are far more widely known here than any Chinese singer. But one woman has so dedicated herself to trying to re,,Homegrown household names are few in China when it comes to Western opera. Pa Wa Luo Di and Ka Lei La Si — Pavarotti and Carreras — are far more widely known here than any Chinese singer. But one woman has so dedicated herself to trying to re,Style,IHT News,,article,6754,,https://www.nytimes.com/1999/07/01/style/IHT-of-war-and-operaa-life-on-both-fronts.html
