year,date,decade,sample_window,headline,abstract,lead_paragraph,snippet,section,news_desk,type_of_material,document_type,word_count,keywords,url
2008,2008-03-01T05:00:00Z,2000s,Mar-Apr,"Ever Loyal, Yao Risks His Career","Averaging 37.2 minutes a game, Yao Ming may be in the process of breaking himself down as he balances the N.B.A. grind and serving on China’s national team.",,"Averaging 37.2 minutes a game, Yao Ming may be in the process of breaking himself down as he balances the N.B.A. grind and serving on China’s national team.",Sports,Sports,News,article,0,Basketball; Houston Rockets; Yao Ming; Olympic Games (2008),https://www.nytimes.com/2008/03/01/sports/basketball/01araton.html
2008,2008-03-01T05:00:00Z,2000s,Mar-Apr,"Free Lunch Isn’t Cool, So Some Students Go Hungry","At many schools, separate lines and menus for those who pay and those who get subsidized meals create a stigma.",,"At many schools, separate lines and menus for those who pay and those who get subsidized meals create a stigma.",Education,National,News,article,0,Education and Schools; Food; San Francisco (Calif); New York City,https://www.nytimes.com/2008/03/01/education/01lunch.html
2008,2008-03-01T05:00:00Z,2000s,Mar-Apr,Lenovo's results  beats expectations,,,,Technology,IHT News,News,article,484,,https://www.nytimes.com/2008/01/31/technology/31iht-lenovo.1.9638219.html
2008,2008-03-01T05:00:00Z,2000s,Mar-Apr,"Paul Hamm, After Hiatus, Works for Chance to Defend Title",The first American male gymnast to win the Olympic gold medal in the all-around will compete in the American Cup at Madison Square Garden for a spot on the team.,,The first American male gymnast to win the Olympic gold medal in the all-around will compete in the American Cup at Madison Square Garden for a spot on the team.,Sports,Sports,News,article,0,"Gymnastics; MADISON SQUARE GARDEN; Olympic Games; Hamm, Paul",https://www.nytimes.com/2008/03/01/sports/othersports/01gymnastics.html
2008,2008-03-01T05:00:00Z,2000s,Mar-Apr,Shanghai Cancels Art Exhibition,"An exhibition of works by the artist Zhang Huan, right, was canceled by Shanghai’s local government just before it was to open this week at the Shanghai Art Museum. The Shanghai Cultural Bureau, which oversees the museum, declined to comment on Friday, as did museum officials and Mr. Zhang. But people in Shanghai closely involved with the exhibition said government officials seemed to be troubled by some of his installation works, including two sculptures, “Giant 1” and “Giant 2,” 16-foot-tall deformed creatures with human faces and body parts made from cowhide. The same people said that museum officials were still negotiating with the government and that they hoped that it would allow the show to open within a month. China regularly censors or closes art shows, particularly if they depict work that is overtly political or has sexual or violent themes. But in recent years the government has allowed many formerly banned artists to exhibit. Mr. Zhang was once known as a performance artist, whose provocative shows caused him to be blacklisted in China.",,"An exhibition of works by the artist Zhang Huan, right, was canceled by Shanghai’s local government just before it was to open this week at the Shanghai Art Museum. The Shanghai Cultural Bureau, which oversees the museum, declined to comment on Friday, as did museum officials and Mr. Zhang. But people in Shanghai closely involved with the exhibition said government officials seemed to be troubled by some of his installation works, including two sculptures, “Giant 1” and “Giant 2,” 16-foot-tall deformed creatures with human faces and body parts made from cowhide. The same people said that museum officials were still negotiating with the government and that they hoped that it would allow the show to open within a month. China regularly censors or closes art shows, particularly if they depict work that is overtly political or has sexual or violent themes. But in recent years the government has allowed many formerly banned artists to exhibit. Mr. Zhang was once known as a performance artist, whose provocative shows caused him to be blacklisted in China.",Arts,Culture,Brief,article,0,,https://www.nytimes.com/2008/03/01/arts/01arts-SHANGHAICANC_BRF.html
2008,2008-03-01T05:00:00Z,2000s,Mar-Apr,Shippers remain optimistic despite economic fears,,,,Business,IHT News,News,article,683,,https://www.nytimes.com/2008/01/31/business/worldbusiness/31iht-ship.1.9638306.html
2008,2008-03-01T05:00:00Z,2000s,Mar-Apr,"Sports, dictators and democracy",,,,Opinion,IHT News,News,article,843,,https://www.nytimes.com/2008/01/31/opinion/31iht-edzimmer.1.9644645.html
2008,2008-03-01T05:00:00Z,2000s,Mar-Apr,U.S. keeps an eye on Chinese security,,,,Business,IHT News,News,article,1011,,https://www.nytimes.com/2008/01/31/business/worldbusiness/31iht-31security.9634483.html
2008,2008-03-01T05:00:00Z,2000s,Mar-Apr,"Undersea cables cut, disrupting Net",,,,Business,IHT News,News,article,563,,https://www.nytimes.com/2008/01/31/business/worldbusiness/31iht-net.1.9638601.html
2008,2008-03-02T05:00:00Z,2000s,Mar-Apr,"36 Hours in Taipei, Taiwan","With interest in mainland China surging, Taipei — one of the most underrated tourist destinations in Asia — offers a look at a different side of China.",,"With interest in mainland China surging, Taipei — one of the most underrated tourist destinations in Asia — offers a look at a different side of China.",Travel,Travel,News,article,0,Travel and Vacations; Taipei (Taiwan),https://www.nytimes.com/2008/03/02/travel/02hours.html
2008,2008-03-02T05:00:00Z,2000s,Mar-Apr,A Slice of Freedom for a Disabled Sailor,MIAMI (AP)  There is a light chop on Biscayne Bay as John Ruf checks his mainsail from the snug-fitting cockpit of his boat.,,MIAMI (AP)  There is a light chop on Biscayne Bay as John Ruf checks his mainsail from the snug-fitting cockpit of his boat.,Sports,Sports,News,article,0,Sailboats and Sailing; Boats and Boating; Handicapped,https://www.nytimes.com/2008/03/02/sports/othersports/02sailor.html
2008,2008-03-02T05:00:00Z,2000s,Mar-Apr,Big-time Losers,Why do the owners of so many lousy sports teams refuse to let go? Because there are other ways to end up a winner.,,Why do the owners of so many lousy sports teams refuse to let go? Because there are other ways to end up a winner.,Sports,Play,News,article,0,Executives and Management; Athletics and Sports,https://www.nytimes.com/2008/03/02/sports/playmagazine/02play-thebusiness.html
2008,2008-03-02T05:00:00Z,2000s,Mar-Apr,Bush's climate credentials; How green are the airlines?; Culling elephants,,,,Opinion,IHT News,News,article,549,,https://www.nytimes.com/2008/03/02/opinion/02iht-edletters.1.10615302.html
2008,2008-03-02T05:00:00Z,2000s,Mar-Apr,Skeptics of human-caused global warming point to cold spell,,,,Health,IHT News,News,article,983,,https://www.nytimes.com/2008/03/02/health/02iht-cold.1.10613711.html
2008,2008-03-02T05:00:00Z,2000s,Mar-Apr,Whiners Go Home,"Though gentler than her infamous husband, U.S. women’s gymnastics coach Martha Karolyi delivers the same tough message: just stick the landing.",,"Though gentler than her infamous husband, U.S. women’s gymnastics coach Martha Karolyi delivers the same tough message: just stick the landing.",Sports,Play,Interview,article,0,women; Gymnastics,https://www.nytimes.com/2008/03/02/sports/playmagazine/02play-talkingpoints.html
2008,2008-05-01T03:39:10Z,2000s,May-Jun,Your Comments on Thursday’s Amazon Column,,,,Opinion,OpEd,News,article,227,,https://kristof.blogs.nytimes.com/2008/04/30/your-comments-on-thursdays-amazon-column/
2008,2008-05-01T04:00:00Z,2000s,May-Jun,5 Asian Nations Are Weighing a Rice Cartel,"The Thai government announced it would try to create a cartel of rice-producing countries in partnership with Vietnam, Cambodia, Myanmar and Laos.",,"The Thai government announced it would try to create a cartel of rice-producing countries in partnership with Vietnam, Cambodia, Myanmar and Laos.",Business,Business,News,article,0,"Rice; Laos; Thailand; CARTELS; Myanmar; Vietnam; Cambodia; Prices (Fares, Fees and Rates)",https://www.nytimes.com/2008/05/01/business/worldbusiness/01cartel.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,"After Troubled Tour, Torch Arrives in China",The Olympic torch returned to China in preparation for its first relay on Chinese soil after a stormy global tour.,,The Olympic torch returned to China in preparation for its first relay on Chinese soil after a stormy global tour.,World,Foreign,News,article,0,China; Demonstrations and Riots; Olympic Games (2008),https://www.nytimes.com/2008/05/01/world/asia/01torch.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,"As Euro Nears 10, Cracks Emerge in Fiscal Union","By most yardsticks, Europe’s common currency has been a success. Yet fissures are forming in the European monetary union that threaten to widen in coming months.",,"By most yardsticks, Europe’s common currency has been a success. Yet fissures are forming in the European monetary union that threaten to widen in coming months.",World,Foreign,News,article,0,European Monetary Institute; Currency; Economic Conditions and Trends; European Union; Greece; Europe; European Central Bank,https://www.nytimes.com/2008/05/01/world/europe/01euro.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,China Says Abusive Child Labor Ring Is Exposed,Authorities said they had “rescued” more than 100 children from factories in a manufacturing center.,,Authorities said they had “rescued” more than 100 children from factories in a manufacturing center.,World,Foreign,News,article,0,China; Slave Labor; Child Labor,https://www.nytimes.com/2008/05/01/world/asia/01china.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,Corrections: For the Record,FRONT PAGE.,,FRONT PAGE.,Corrections,Summary,Correction,article,0,,https://www.nytimes.com/2008/05/01/pageoneplus/corrections.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,First Tibetan Death in Unrest Reported by China,"A gun battle in a rural area of northwest China earlier this week left a policeman and Tibetan insurgent dead, according to state-run media.",,"A gun battle in a rural area of northwest China earlier this week left a policeman and Tibetan insurgent dead, according to state-run media.",World,Foreign,News,article,0,Tibet; Demonstrations and Riots; Police Brutality and Misconduct; China; Police; Dalai Lama,https://www.nytimes.com/2008/05/01/world/asia/01tibet.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,"For Europe’s Middle-Class, Stagnant Wages Stunt Lifestyle","Families that once enjoyed Europe’s vaunted quality of life are pinching pennies to buy necessities, and cutting back on extras like movies and vacations abroad.",,"Families that once enjoyed Europe’s vaunted quality of life are pinching pennies to buy necessities, and cutting back on extras like movies and vacations abroad.",Business,Business,News,article,0,"Families and Family Life; Income; Economic Conditions and Trends; European Union; LABOR; Europe; Wages and Salaries; Prices (Fares, Fees and Rates)",https://www.nytimes.com/2008/05/01/business/worldbusiness/01middle.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,French Premier to Seek Common Fiscal Policy in U.S.,François Fillon will try to build a common approach to meet growing concerns in France and the U.S. about market instability and the weak dollar.,,François Fillon will try to build a common approach to meet growing concerns in France and the U.S. about market instability and the weak dollar.,World,Foreign,News,article,0,"Sarkozy, Nicolas; International Trade and World Market; Bernanke, Ben S; Federal Reserve System; France; Paulson, Henry M Jr; Recession and Depression; United States Economy; Politics and Government",https://www.nytimes.com/2008/05/01/world/europe/01france.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,Home and Garden Calendar,"Images, New York City.",,"Images, New York City.",Home & Garden,Home,Schedule,article,0,Libraries and Librarians; Architecture; Flowers and Plants; Museums; Photography; Art; Textiles,https://www.nytimes.com/2008/05/01/garden/01cal.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,"In Inner Mongolia, Pushing Architecture’s Outer Limits",Architecture firms from 27 countries were recently commissioned to design luxury homes in the Chinese desert region of Inner Mongolia.,,Architecture firms from 27 countries were recently commissioned to design luxury homes in the Chinese desert region of Inner Mongolia.,Home & Garden,Home,News,article,0,China; Buildings (Structures); Economic Conditions and Trends; Design; Architecture,https://www.nytimes.com/2008/05/01/garden/01mongolia.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,Is This the World’s Cheapest Dress?,How Steve & Barry’s became a $1 billion company selling celebrity style for $8.98.,,How Steve & Barry’s became a $1 billion company selling celebrity style for $8.98.,Fashion,Styles,News,article,0,"RETAIL STORES AND TRADE; APPAREL; Dresses; Prices (Fares, Fees and Rates)",https://www.nytimes.com/2008/05/01/fashion/01STEVE.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,Mixed Results for Makers of Products for the Home,"Makers of household consumer and food products reported mixed results, Procter & Gamble got a boost from emerging markets, while Colgate-Palmolive’s earnings fell.",,"Makers of household consumer and food products reported mixed results, Procter & Gamble got a boost from emerging markets, while Colgate-Palmolive’s earnings fell.",Business,Business,News,article,0,"Colgate-Palmolive Company; Company Reports; Procter & Gamble Co; Prices (Fares, Fees and Rates)",https://www.nytimes.com/2008/05/01/business/01consumer.html
2008,2008-05-01T04:00:00Z,2000s,May-Jun,The Gas-Guzzler Gambit,A suspension of federal gasoline tax for the summer won’t solve this country’s energy problems or even reduce the price of gas.,,A suspension of federal gasoline tax for the summer won’t solve this country’s energy problems or even reduce the price of gas.,Opinion,Editorial,Editorial,article,0,"Editorials; Global Warming; Presidential Election of 2008; Gasoline Tax (US); United States Politics and Government; Clinton, Hillary Rodham; Oil (Petroleum) and Gasoline; McCain, John; Prices (Fares, Fees and Rates)",https://www.nytimes.com/2008/05/01/opinion/01thu1.html
2008,2008-05-01T05:00:00Z,2000s,May-Jun,A step forward? Chinese media report a single Tibetan death,,,,World,IHT News,News,article,965,,https://www.nytimes.com/2008/05/01/world/asia/01iht-letter.2.12490862.html
2008,2008-05-01T05:00:00Z,2000s,May-Jun,China builds its large-scale future,,,,World,IHT News,News,article,1367,,https://www.nytimes.com/2008/05/01/world/asia/01iht-terminal.3.12492304.html
2008,2008-05-01T05:00:00Z,2000s,May-Jun,High grocery bills spur Asian governments to action,,,,Business,IHT News,News,article,1190,,https://www.nytimes.com/2008/05/01/business/worldbusiness/01iht-rasiasean.html
2008,2008-05-01T05:00:00Z,2000s,May-Jun,INTERNATIONAL: 'Hegemony',,,,World,IHT News,News,article,783,,https://www.nytimes.com/2008/05/01/news/01iht-30oxan.12491269.html
2008,2008-05-01T05:00:00Z,2000s,May-Jun,Stable growth an elusive target for China,,,,Business,IHT News,News,article,1062,,https://www.nytimes.com/2008/05/01/business/worldbusiness/01iht-rasiachin.html
2008,2008-05-01T05:00:00Z,2000s,May-Jun,Thailand considers starting 5-nation rice cartel,,,,Business,IHT News,News,article,376,,https://www.nytimes.com/2008/05/01/business/worldbusiness/01iht-01cartel.12478821.html
2008,2008-05-16T04:00:00Z,,,"In Departure, China Invites Outside Help",China sought experts and equipment from Japan and Taiwan as President Hu Jintao visited the area affected by the earthquake.,,,World,,,,,,https://www.nytimes.com/2008/05/16/world/asia/16china.html
2008,2008-06-18T04:00:00Z,,,Investors Seek Asian Options to Costly China,"A number of multinationals are creating or expanding other Asian bases, particularly in Vietnam.",,,Business,,,,,,https://www.nytimes.com/2008/06/18/business/worldbusiness/18invest.html
2008,2008-07-01T02:06:09Z,2000s,Jul-Aug,Who’s the Worst Dictator?,,,,Opinion,OpEd,News,article,452,,https://kristof.blogs.nytimes.com/2008/06/30/whos-the-worst-dictator/
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,"And Now, Works by Female Composers (Hold the Polemics)","In a concert by the NeoLit Ensemble at Bargemusic on Friday night, it was refreshing to encounter a slate of works by seven female composers, presented without any hint of corrective polemic.",,"In a concert by the NeoLit Ensemble at Bargemusic on Friday night, it was refreshing to encounter a slate of works by seven female composers, presented without any hint of corrective polemic.",Arts,Culture,Review,article,508,"American Music Center; Ran, Shulamit; Chen Yi (1953- ); Tann, Hilary; Bargemusic; Classical Music",https://www.nytimes.com/2008/07/01/arts/music/01barg.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,"At Midyear, the Economic Pain Persists","More than a year after the credit crisis first flared, the financial industry seems to be caught in a vicious circle.",,"More than a year after the credit crisis first flared, the financial industry seems to be caught in a vicious circle.",Business,Business,News,article,0,"HOUSING; Banks and Banking; Stocks and Bonds; SALES; Economic Conditions and Trends; Oil (Petroleum) and Gasoline; United States Economy; Foreclosures; Prices (Fares, Fees and Rates)",https://www.nytimes.com/2008/07/01/business/01place.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,Bag Helps Laptop Pass Air Security,New laptop bags approved by the Transportation Security Administration make it possible to go through X-ray inspection without having to take the laptop out.,,New laptop bags approved by the Transportation Security Administration make it possible to go through X-ray inspection without having to take the laptop out.,Business,Business,News,article,0,Luggage; Travel and Vacations; Security and Warning Systems; Executives and Management; Airports; Laptop Computers; Transportation Security Administration,https://www.nytimes.com/2008/07/01/business/01road.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,EBay Ordered to Pay $61 Million in Sale of Counterfeit Goods,"The luxury giant LVMH for the second time successfully challenged eBay in a French court, arguing that 90 percent of the Louis Vuitton bags and Dior perfumes sold on eBay are fakes.",,"The luxury giant LVMH for the second time successfully challenged eBay in a French court, arguing that 90 percent of the Louis Vuitton bags and Dior perfumes sold on eBay are fakes.",Technology,Business,News,article,0,France; LVMH Moet Hennessy Louis Vuitton SA; Decisions and Verdicts; eBay Inc; Computers and the Internet; Suits and Litigation; Counterfeit Merchandise,https://www.nytimes.com/2008/07/01/technology/01ebay.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,Enabling Mr. Mugabe,Africa’s leaders can continue to enable Robert Mugabe or they can speak the truth about the horrors he has visited on Zimbabwe and back up their words with sanctions.,,Africa’s leaders can continue to enable Robert Mugabe or they can speak the truth about the horrors he has visited on Zimbabwe and back up their words with sanctions.,Opinion,Editorial,Editorial,article,0,"Editorials; International Relations; Mugabe, Robert; Zimbabwe; Africa; SECURITY COUNCIL; Embargoes and Economic Sanctions; Elections",https://www.nytimes.com/2008/07/01/opinion/01tue2.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,Evidence Faulted in Detainee Case,The text of a decision shows some derision for the Bush administration’s arguments in the case of a detainee held at Guantánamo Bay for more than six years.,,The text of a decision shows some derision for the Bush administration’s arguments in the case of a detainee held at Guantánamo Bay for more than six years.,Washington,National,News,article,0,"Detainees; Appeals Courts (US); Guantanamo Bay Naval Base (Cuba); Decisions and Verdicts; China; Parhat, Huzaifa",https://www.nytimes.com/2008/07/01/washington/01gitmo.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,"India Offers 8 Ideals on a Climate Change Policy, but Few Details","How much the Indian government will spend on these goals, who will run the efforts and how they will be evaluated was unclear.",,"How much the Indian government will spend on these goals, who will run the efforts and how they will be evaluated was unclear.",Business,Business,News,article,0,"India; Air Pollution; Global Warming; Third World and Developing Countries; Solar Energy; Environment; Singh, Manmohan; Energy Efficiency",https://www.nytimes.com/2008/07/01/business/worldbusiness/01rupee.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,Memo Pad,News about airlines and airports.,,News about airlines and airports.,Business,Business,News,article,0,Travel and Vacations; Airlines and Airplanes; Airports,https://www.nytimes.com/2008/07/01/business/01memopad.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,North Korea to Widen Access for Aid Workers; U.S. Ship Arrives,North Korea agreed to give international aid workers unprecedented access to its hunger-stricken territory.,,North Korea agreed to give international aid workers unprecedented access to its hunger-stricken territory.,World,Foreign,News,article,0,United Nations; United States; Food; World Food Program; North Korea; Foreign Aid,https://www.nytimes.com/2008/07/01/world/asia/01korea.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,Taiwan: News Media Access Eased,The Taiwanese government announced that it was relaxing rules limiting the access of journalists from mainland China to Taiwan.,,The Taiwanese government announced that it was relaxing rules limiting the access of journalists from mainland China to Taiwan.,World,Foreign,Brief,article,0,China; Taiwan; Regulation and Deregulation of Industry; News and News Media,https://www.nytimes.com/2008/07/01/world/asia/01briefs-NEWSMEDIAACC_BRF.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,"To Save Olympic Sailing Races, China Fights Algae",In the city of Qingdao thousands of people are mobilized to clean up an algal bloom choking the coastline and threatening to impede the competition.,,In the city of Qingdao thousands of people are mobilized to clean up an algal bloom choking the coastline and threatening to impede the competition.,World,Foreign,News,article,0,China; Algae; Olympic Games (2008); Sailboats and Sailing,https://www.nytimes.com/2008/07/01/world/asia/01algae.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,"Two More Seeds Fall, Clearing Way for Williamses",Top-seeded women at Wimbledon appear to be an endangered species as two more — No. 2 seed Jelena Jankovic and 8th-seeded Svetlana Kuznetsova — were ousted Monday.,,Top-seeded women at Wimbledon appear to be an endangered species as two more — No. 2 seed Jelena Jankovic and 8th-seeded Svetlana Kuznetsova — were ousted Monday.,Sports,Sports,News,article,0,Wimbledon Tennis Tournament,https://www.nytimes.com/2008/07/01/sports/tennis/01wimbledon.html
2008,2008-07-01T04:00:00Z,2000s,Jul-Aug,U.S. Shooting Team Receives Some Top-Level Support,The United States shooting team is encountering a complication because of government controls against exporting firearms and weapons technology to China.,,The United States shooting team is encountering a complication because of government controls against exporting firearms and weapons technology to China.,Sports,Sports,News,article,0,Firearms; United States; Beijing (China); Olympic Games (2008),https://www.nytimes.com/2008/07/01/sports/olympics/01rings.html
2008,2008-07-01T05:00:00Z,2000s,Jul-Aug,"At end of tenure, UN advocate for rights expresses hope",,,,World,IHT News,News,article,878,,https://www.nytimes.com/2008/07/01/news/01iht-rights.4.14140452.html
2008,2008-07-01T05:00:00Z,2000s,Jul-Aug,Court is skeptical of U.S. evidence in Guantánamo case,,,,World,IHT News,News,article,762,,https://www.nytimes.com/2008/07/01/world/americas/01iht-01gitmo.14116026.html
2008,2008-07-01T05:00:00Z,2000s,Jul-Aug,"Oil supplies will be tight for 5 years, energy agency says",,,,Business,IHT News,News,article,467,,https://www.nytimes.com/2008/07/01/business/worldbusiness/01iht-oil.4.14139483.html
2008,2008-07-01T05:00:00Z,2000s,Jul-Aug,U.S. court overturns Pentagon's case against Guantánamo detainee,,,,World,IHT News,News,article,678,,https://www.nytimes.com/2008/07/01/world/americas/01iht-gitmo.4.14143173.html
2008,2008-07-01T05:00:00Z,2000s,Jul-Aug,Unearthed in quake: Flaws in Chinese military capability,,,,World,IHT News,News,article,1536,,https://www.nytimes.com/2008/07/01/world/asia/01iht-china.3.14139474.html
2008,2008-07-01T05:00:00Z,2000s,Jul-Aug,Weak dollar and rising oil prices challenge Bernanke,,,,Business,IHT News,News,article,767,,https://www.nytimes.com/2008/07/01/business/worldbusiness/01iht-col02.1.14121973.html
2008,2008-07-04T04:00:00Z,,,China’s Legacy: Let a Million Museums Bloom,Most art is an unsettled category in China and museums have complicated uses.,,,Arts,,,,,,https://www.nytimes.com/2008/07/04/arts/design/04museums.html
2008,2008-07-10T04:00:00Z,,,Spy Cases Raise Concern on China’s Intentions,Recent spy cases have intensified the evaluation in intelligence and law enforcement circles about the breadth of the threat from China.,,,Washington,,,,,,https://www.nytimes.com/2008/07/10/washington/10spy.html
2008,2008-08-01T04:00:00Z,,,China’s Ambition Soars to High-Tech Industry,"No longer content with low-skilled manufacturing, Chinese companies are trying to move up the value chain.",,,Business,,,,,,https://www.nytimes.com/2008/08/01/business/worldbusiness/01factory.html
2008,2008-08-02T04:00:00Z,,,"Despite Flaws, Rights in China Have Expanded","Political change in China, however gradual and inconsistent, has made it a significantly more open place for many people than it was a generation ago.",,,World,,,,,,https://www.nytimes.com/2008/08/02/world/asia/02china.html
2008,2008-08-05T04:00:00Z,,,Ambush in China Raises Concerns as Olympics Near,Officials labeled the attack terrorism and suggested the culprits were from a group seeking independence for China’s Uighur minority.,,,World,,,,,,https://www.nytimes.com/2008/08/05/world/asia/05china.html
2008,2008-08-06T20:32:41Z,,,China’s Leaders Are Resilient in Face of Change,An upsurge in Chinese patriotism around the Olympics has bolstered the party against international criticism.,,,Sports,,,,,,https://www.nytimes.com/2008/08/07/sports/olympics/07nationalism.html
2008,2008-08-08T12:12:08Z,,,China’s Leaders Try to Impress and Reassure World,The Olympic opening ceremonies gave the Communist Party an unfiltered chance to reach a global audience.,,,Sports,,,,,,https://www.nytimes.com/2008/08/09/sports/olympics/09china.html
2008,2008-08-14T21:27:01Z,,,China Loves Its Soccer. Its Team? Don’t Ask.,The kick in the groin during the China-Belgium men’s soccer match was the low point of the Olympic Games for hundreds of millions of Chinese sports fans.,,,Sports,,,,,,https://www.nytimes.com/2008/08/15/sports/olympics/15soccer.html
2008,2008-08-20T13:59:26Z,,,Too Old and Frail to Re-educate? Not in China,Two elderly women were sentenced to a year of labor after seeking to demonstrate in an official Olympic protest area.,,,Sports,,,,,,https://www.nytimes.com/2008/08/21/sports/olympics/21protest.html
2008,2008-08-25T01:29:14Z,,,"After Glow of Games, What Next for China?",Will the Olympics’ success lead China to domestic reforms or convince leaders that their current model is working?,,,Sports,,,,,,https://www.nytimes.com/2008/08/25/sports/olympics/25china.html
2008,2008-09-01T00:01:29Z,2000s,Sep-Oct,Russia Claims Its Sphere of Influence in the World,"In a speech, Russian President Dmitri A. Medvedev said he rejected “unipolar” U.S. dominance of world affairs.",,"In a speech, Russian President Dmitri A. Medvedev said he rejected “unipolar” U.S. dominance of world affairs.",World,Foreign,News,article,0,"Russia; International Relations; Putin, Vladimir V; Medvedev, Dmitri A; Georgia (Georgian Republic); European Union",https://www.nytimes.com/2008/09/01/world/europe/01russia.html
2008,2008-09-01T00:10:13Z,2000s,Sep-Oct,Robredo Runs Past Tsonga,"Jo-Wilfried Tsonga gave the Armstrong audience little to cheer about, losing to Tommy Robredo of Spain in straight sets, 7-6 (2), 6-2, 6-3.",,"Jo-Wilfried Tsonga gave the Armstrong audience little to cheer about, losing to Tommy Robredo of Spain in straight sets, 7-6 (2), 6-2, 6-3.",Sports,,News,article,376,,https://straightsets.blogs.nytimes.com/2008/08/31/robredo-runs-past-tsonga/
2008,2008-09-01T00:37:34Z,2000s,Sep-Oct,Bridging Language Gap Takes Steps From Both Sides,"Having blundered into a new language policy without thinking it through, the L.P.G.A. is trying to rationalize that it wants its foreign players to speak English.",,"Having blundered into a new language policy without thinking it through, the L.P.G.A. is trying to rationalize that it wants its foreign players to speak English.",Sports,Sports,News,article,0,"Golf; United States Open (Tennis); Jankovic, Jelena; Ladies Professional Golf Assn",https://www.nytimes.com/2008/09/01/sports/golf/01vecsey.html
2008,2008-09-01T00:40:39Z,2000s,Sep-Oct,Vogue’s Fashion Photos Spark Debate in India,The juxtaposition between poverty and growing wealth presents an unsavory dilemma for luxury goods makers jumping into India.,,The juxtaposition between poverty and growing wealth presents an unsavory dilemma for luxury goods makers jumping into India.,Business,Business,News,article,0,"India; Third World and Developing Countries; RETAIL STORES AND TRADE; Advertising and Marketing; Vogue; Economic Conditions and Trends; APPAREL; Magazines; Prices (Fares, Fees and Rates)",https://www.nytimes.com/2008/09/01/business/worldbusiness/01vogue.html
2008,2008-09-01T00:56:58Z,2000s,Sep-Oct,Tajikistan Hopes Water Will Power Its Ambitions,Water is one of the few resources the mountainous Central Asian country possesses in great abundance.,,Water is one of the few resources the mountainous Central Asian country possesses in great abundance.,World,Foreign,News,article,0,"Tajikistan; Water; Levees and Dams; Hydroelectric Power; United States Agency for International Development (USAID); International Monetary Fund; Third World and Developing Countries; Rakhmon, Emomali",https://www.nytimes.com/2008/09/01/world/asia/01tajikistan.html
2008,2008-09-01T01:04:45Z,2000s,Sep-Oct,"Loss in Main Draw, Victory in Juniors","Asia Muhammad, who lost her first-round match in the main draw, is one of the notable American girls with one foot in the juniors and one in the pros.",,"Asia Muhammad, who lost her first-round match in the main draw, is one of the notable American girls with one foot in the juniors and one in the pros.",Sports,Sports,News,article,0,Tennis; women; United States Open (Tennis),https://www.nytimes.com/2008/09/01/sports/tennis/01open.html
2008,2008-09-01T01:38:12Z,2000s,Sep-Oct,"Gold in Her Pocket, Dementieva Aims Higher","Like clockwork, the No. 5 seed Elena Dementieva advanced to the quarterfinals at the United States Open on Sunday night with a 6-4, 6-1 victory against Li Na.",,"Like clockwork, the No. 5 seed Elena Dementieva advanced to the quarterfinals at the United States Open on Sunday night with a 6-4, 6-1 victory against Li Na.",Sports,Sports,News,article,0,"Tennis; United States Open (Tennis); Women's Tennis Assn; Li Na; Dementieva, Elena",https://www.nytimes.com/2008/09/01/sports/tennis/01night.html
2008,2008-09-01T01:47:30Z,2000s,Sep-Oct,Corrections: For the Record,"An article on Saturday about “Zen Shaolin,” an extravagant theatrical production in Henan Province, China, with music by the composer Tan Dun, misstated the title of an opera by Mr. Tan that had its premiere at the Metropolitan Opera in 2006. It is “The First Emperor,” not “The Last Emperor.”.",,"An article on Saturday about “Zen Shaolin,” an extravagant theatrical production in Henan Province, China, with music by the composer Tan Dun, misstated the title of an opera by Mr. Tan that had its premiere at the Metropolitan Opera in 2006. It is “The First Emperor,” not “The Last Emperor.”.",Arts,Arts,Correction,article,0,,https://www.nytimes.com/2008/09/01/arts/01correct-04.html
2008,2008-09-01T01:54:44Z,2000s,Sep-Oct,Corrections: For the Record,INTERNATIONAL.,,INTERNATIONAL.,Corrections,Summary,Correction,article,0,,https://www.nytimes.com/2008/09/01/pageoneplus/corrections.html
